id_cliente,idade,nivel_educacao,geracao,possui_parceiro,qts_criancas,responde_campanha,salario_anual,salario_mensal,preferência,n_compras,ultima_compra,total_gasto,produto_mais_compra,,R,F,M,,R_SCORE,F_SCORE,M_SCORE,MÉDIA_F_M,SEGMENTAÇÃO
6417,54,Posgrado,Geração X,SIM,0,NÃO,"$80.573,00","$6.714,42",loja física,17,2022-04-28,"$1.564,00",VINHO,,243,17,"$1.564,00",,1,4,4,4,Precisam de Atenção
5831,58,Grado o superior,Geração X,SIM,1,SIM,"$77.870,00","$6.489,17",loja online,10,2022-04-25,"$1.815,00",VINHO,,246,10,"$1.815,00",,1,2,4,3,Precisam de Atenção
7101,62,Posgrado,Baby Boomers,NÂO,1,NÃO,"$52.278,00","$4.356,50",loja online,20,2022-09-14,"$1.198,00",VINHO,,107,20,"$1.198,00",,3,4,4,4,Promissores
10176,57,Grado o superior,Geração X,NÂO,1,SIM,"$57.107,00","$4.758,92",loja física,12,2022-09-27,"$416,00",VINHO,,94,12,"$416,00",,3,3,3,3,Promissores
2326,35,Grado o superior,Millennials,SIM,0,NÃO,"$18.929,00","$1.577,42",loja física,5,2022-04-07,"$85,00",VINHO,,264,5,"$85,00",,1,1,2,"1,5",Hibernando
4385,44,Posgrado,Millennials,NÂO,1,NÃO,"$36.038,00","$3.003,17",loja online,6,2022-01-31,"$47,00",VINHO,,330,6,"$47,00",,1,2,1,"1,5",Hibernando
2929,49,Grado o superior,Geração X,NÂO,0,NÃO,"$20.180,00","$1.681,67",loja física,6,2021-11-09,"$137,00",FRUTAS,,412,6,"$137,00",,1,2,2,2,Precisam de Atenção
10686,60,Posgrado,Geração X,SIM,2,NÃO,"$34.230,00","$2.852,50",loja física,3,2021-04-18,"$21,00",VINHO,,613,3,"$21,00",,1,1,1,1,Hibernando
2546,48,Secundaria,Geração X,NÂO,1,NÃO,"$31.878,00","$2.656,50",loja física,5,2022-12-05,"$70,00",VINHO,,26,5,"$70,00",,4,1,2,"1,5",Recém-Chegados
3283,53,Secundaria,Geração X,SIM,1,NÃO,"$70.932,00","$5.911,00",loja física,18,2022-11-19,"$909,00",VINHO,,42,18,"$909,00",,4,4,3,"3,5",Leais de Ouro
3138,69,Grado o superior,Baby Boomers,NÂO,0,SIM,"$91.249,00","$7.604,08",loja online,13,2022-06-06,"$1.676,00",VINHO,,205,13,"$1.676,00",,2,3,4,"3,5",Precisam de Atenção
4994,82,Posgrado,Pré-Boomers,NÂO,0,NÃO,"$77.598,00","$6.466,50",loja física,20,2022-10-12,"$1.735,00",VINHO,,79,20,"$1.735,00",,3,4,4,4,Promissores
7966,66,Grado o superior,Baby Boomers,NÂO,2,NÃO,"$80.982,00","$6.748,50",loja online,22,2022-11-24,"$1.191,00",VINHO,,37,22,"$1.191,00",,4,4,4,4,Leais de Ouro
3112,48,Posgrado,Geração X,SIM,1,NÃO,"$22.701,00","$1.891,75",loja física,4,2022-02-03,"$24,00",CARNES,,328,4,"$24,00",,1,1,1,1,Hibernando
10872,56,Posgrado,Geração X,SIM,1,NÃO,"$55.212,00","$4.601,00",loja física,15,2022-07-25,"$1.182,00",VINHO,,156,15,"$1.182,00",,2,4,4,4,Precisam de Atenção
2181,55,Grado o superior,Geração X,SIM,0,NÃO,"$70.617,00","$5.884,75",loja física,10,2022-05-31,"$1.280,00",CARNES,,210,10,"$1.280,00",,2,2,4,3,Precisam de Atenção
1867,68,Grado o superior,Baby Boomers,NÂO,0,SIM,"$64.849,00","$5.404,08",loja online,15,2022-04-21,"$1.336,00",VINHO,,250,15,"$1.336,00",,1,4,4,4,Precisam de Atenção
1518,60,Posgrado,Geração X,SIM,2,NÃO,"$62.694,00","$5.224,50",loja online,16,2022-08-22,"$749,00",VINHO,,129,16,"$749,00",,3,4,3,"3,5",Promissores
5734,51,Posgrado,Geração X,SIM,2,NÃO,"$61.917,00","$5.159,75",loja física,6,2022-09-28,"$91,00",VINHO,,93,6,"$91,00",,3,2,2,2,Promissores
2878,78,Posgrado,Baby Boomers,SIM,1,NÃO,"$67.472,00","$5.622,67",loja física,11,2022-07-27,"$414,00",VINHO,,154,11,"$414,00",,2,3,3,3,Precisam de Atenção
1458,43,Posgrado,Millennials,SIM,1,NÃO,"$21.059,00","$1.754,92",loja online,6,2022-12-12,"$44,00",CARNES,,19,6,"$44,00",,4,2,1,"1,5",Recém-Chegados
7007,57,Posgrado,Geração X,SIM,2,NÃO,"$29.543,00","$2.461,92",loja online,5,2022-10-18,"$63,00",CARNES,,73,5,"$63,00",,3,1,1,1,Hibernando
6200,74,Grado o superior,Baby Boomers,SIM,1,NÃO,"$75.903,00","$6.325,25",loja física,15,2022-07-17,"$901,00",VINHO,,164,15,"$901,00",,2,4,3,"3,5",Precisam de Atenção
1403,50,Secundaria,Geração X,SIM,2,NÃO,"$34.984,00","$2.915,33",loja física,4,2021-10-08,"$38,00",CARNES,,443,4,"$38,00",,1,1,1,1,Hibernando
4827,69,Posgrado,Baby Boomers,NÂO,1,SIM,"$54.998,00","$4.583,17",loja física,13,2022-02-06,"$455,00",CARNES,,325,13,"$455,00",,1,3,3,3,Precisam de Atenção
6250,76,Posgrado,Baby Boomers,NÂO,1,SIM,"$54.356,00","$4.529,67",loja online,19,2022-09-15,"$775,00",VINHO,,106,19,"$775,00",,3,4,3,"3,5",Promissores
2478,52,Grado o superior,Geração X,SIM,1,NÃO,"$25.410,00","$2.117,50",loja física,5,2022-07-09,"$38,00",PEIXES,,172,5,"$38,00",,2,1,1,1,Hibernando
1139,41,Posgrado,Millennials,SIM,0,SIM,"$73.356,00","$6.113,00",loja online,10,2022-10-07,"$1.512,00",VINHO,,84,10,"$1.512,00",,3,2,4,3,Promissores
5138,75,Grado o superior,Baby Boomers,SIM,1,NÃO,"$28.320,00","$2.360,00",loja física,4,2022-07-24,"$43,00",VINHO,,157,4,"$43,00",,2,1,1,1,Hibernando
5393,48,Grado o superior,Geração X,NÂO,1,NÃO,"$23.763,00","$1.980,25",loja física,4,2021-08-25,"$42,00",VINHO,,486,4,"$42,00",,1,1,1,1,Hibernando
10413,41,Grado o superior,Millennials,SIM,0,NÃO,"$72.570,00","$6.047,50",loja física,16,2022-11-10,"$1.089,00",VINHO,,51,16,"$1.089,00",,4,4,4,4,Leais de Ouro
5015,49,Posgrado,Geração X,SIM,1,NÃO,"$34.529,00","$2.877,42",loja física,5,2021-05-31,"$162,00",VINHO,,570,5,"$162,00",,1,1,2,"1,5",Hibernando
10868,74,Grado o superior,Baby Boomers,NÂO,0,NÃO,"$70.792,00","$5.899,33",loja física,13,2022-11-09,"$1.272,00",CARNES,,52,13,"$1.272,00",,4,3,4,"3,5",Leais de Ouro
10676,43,Grado o superior,Millennials,SIM,0,SIM,"$63.211,00","$5.267,58",loja física,10,2022-07-30,"$1.173,00",CARNES,,150,10,"$1.173,00",,2,2,4,3,Precisam de Atenção
2495,51,Posgrado,Geração X,SIM,1,NÃO,"$83.891,00","$6.990,92",loja física,14,2022-12-22,"$816,00",CARNES,,9,14,"$816,00",,4,3,3,3,Potenciais de Ouro
7842,57,Grado o superior,Geração X,NÂO,2,NÃO,"$36.065,00","$3.005,42",loja online,6,2022-06-20,"$74,00",CARNES,,191,6,"$74,00",,2,2,2,2,Precisam de Atenção
9955,71,Grado o superior,Baby Boomers,SIM,1,NÃO,"$39.898,00","$3.324,83",loja física,7,2022-10-22,"$134,00",VINHO,,69,7,"$134,00",,3,2,2,2,Promissores
6663,85,Posgrado,Pré-Boomers,NÂO,0,NÃO,"$51.141,00","$4.261,75",loja física,7,2022-05-18,"$157,00",VINHO,,223,7,"$157,00",,2,2,2,2,Precisam de Atenção
2162,49,Grado o superior,Geração X,SIM,1,NÃO,"$56.939,00","$4.744,92",loja física,13,2022-10-09,"$561,00",VINHO,,82,13,"$561,00",,3,3,3,3,Promissores
3434,74,Grado o superior,Baby Boomers,NÂO,0,NÃO,"$80.872,00","$6.739,33",loja física,14,2022-12-28,"$1.336,00",CARNES,,3,14,"$1.336,00",,4,3,4,"3,5",Leais de Ouro
7919,49,Posgrado,Geração X,SIM,0,SIM,"$72.335,00","$6.027,92",loja online,18,2022-08-31,"$2.092,00",VINHO,,120,18,"$2.092,00",,3,4,4,4,Promissores
5626,61,Posgrado,Baby Boomers,NÂO,0,NÃO,"$61.798,00","$5.149,83",loja física,13,2022-11-11,"$463,00",VINHO,,50,13,"$463,00",,4,3,3,3,Potenciais de Ouro
6428,75,Posgrado,Baby Boomers,NÂO,0,NÃO,"$76.842,00","$6.403,50",loja física,8,2022-10-25,"$1.130,00",VINHO,,66,8,"$1.130,00",,3,2,4,3,Promissores
8514,49,Grado o superior,Geração X,SIM,1,NÃO,"$29.478,00","$2.456,50",loja física,4,2022-07-30,"$20,00",VINHO,,150,4,"$20,00",,2,1,1,1,Hibernando
10448,69,Grado o superior,Baby Boomers,NÂO,1,NÃO,"$46.998,00","$3.916,50",loja online,10,2022-06-08,"$377,00",VINHO,,203,10,"$377,00",,2,2,2,2,Precisam de Atenção
2109,35,Grado o superior,Millennials,NÂO,0,SIM,"$96.843,00","$8.070,25",loja física,16,2022-08-28,"$1.544,00",CARNES,,123,16,"$1.544,00",,3,4,4,4,Promissores
7530,75,Posgrado,Baby Boomers,NÂO,2,NÃO,"$56.551,00","$4.712,58",loja física,6,2022-10-27,"$138,00",VINHO,,64,6,"$138,00",,3,2,2,2,Promissores
8925,60,Posgrado,Geração X,SIM,1,NÃO,"$70.053,00","$5.837,75",loja física,18,2022-09-08,"$1.012,00",VINHO,,113,18,"$1.012,00",,3,4,3,"3,5",Promissores
3009,63,Posgrado,Baby Boomers,NÂO,0,SIM,"$71.670,00","$5.972,50",loja física,11,2022-10-15,"$1.766,00",VINHO,,76,11,"$1.766,00",,3,3,4,"3,5",Promissores
6355,47,Grado o superior,Geração X,SIM,2,NÃO,"$44.359,00","$3.696,58",loja física,6,2022-12-25,"$45,00",VINHO,,6,6,"$45,00",,4,2,1,"1,5",Recém-Chegados
3517,73,Grado o superior,Baby Boomers,NÂO,2,SIM,"$40.887,00","$3.407,25",loja online,6,2022-07-05,"$161,00",VINHO,,176,6,"$161,00",,2,2,2,2,Precisam de Atenção
1158,59,Grado o superior,Geração X,NÂO,1,NÃO,"$48.877,00","$4.073,08",loja física,7,2022-12-09,"$144,00",VINHO,,22,7,"$144,00",,4,2,2,2,Potenciais de Ouro
6203,78,Grado o superior,Baby Boomers,SIM,0,NÃO,"$74.485,00","$6.207,08",loja física,18,2022-11-04,"$1.734,00",CARNES,,57,18,"$1.734,00",,3,4,4,4,Promissores
7165,53,Grado o superior,Geração X,SIM,1,NÃO,"$64.474,00","$5.372,83",loja física,18,2022-08-27,"$823,00",VINHO,,124,18,"$823,00",,3,4,3,"3,5",Promissores
3595,62,Grado o superior,Baby Boomers,SIM,1,NÃO,"$77.226,00","$6.435,50",loja física,18,2022-12-08,"$1.138,00",VINHO,,23,18,"$1.138,00",,4,4,4,4,Leais de Ouro
8537,76,Grado o superior,Baby Boomers,NÂO,0,SIM,"$72.643,00","$6.053,58",loja física,10,2022-10-14,"$1.429,00",CARNES,,77,10,"$1.429,00",,3,2,4,3,Promissores
4331,47,Posgrado,Geração X,SIM,0,NÃO,"$85.738,00","$7.144,83",loja física,14,2022-12-16,"$1.371,00",VINHO,,15,14,"$1.371,00",,4,3,4,"3,5",Leais de Ouro
6281,59,Grado o superior,Geração X,NÂO,1,NÃO,"$55.686,00","$4.640,50",loja online,11,2022-04-05,"$982,00",VINHO,,266,11,"$982,00",,1,3,3,3,Precisam de Atenção
4338,42,Grado o superior,Millennials,NÂO,1,NÃO,"$39.062,00","$3.255,17",loja física,4,2022-08-11,"$44,00",VINHO,,140,4,"$44,00",,2,1,1,1,Hibernando
2452,54,Grado o superior,Geração X,SIM,2,SIM,"$34.600,00","$2.883,33",loja online,10,2021-10-09,"$318,00",VINHO,,442,10,"$318,00",,1,2,2,2,Precisam de Atenção
9507,50,Grado o superior,Geração X,SIM,1,NÃO,"$40.794,00","$3.399,50",loja online,11,2022-04-14,"$434,00",VINHO,,257,11,"$434,00",,1,3,3,3,Precisam de Atenção
8360,54,Secundaria,Geração X,SIM,2,NÃO,"$54.690,00","$4.557,50",loja física,8,2022-10-26,"$198,00",VINHO,,65,8,"$198,00",,3,2,2,2,Promissores
10311,56,Grado o superior,Geração X,SIM,1,NÃO,"$4.428,00","$369,00",loja online,25,2022-09-20,"$359,00",OUTROS,,101,25,"$359,00",,3,4,2,3,Promissores
5117,62,Secundaria,Baby Boomers,SIM,0,NÃO,"$32.632,00","$2.719,33",loja física,12,2022-02-02,"$576,00",PEIXES,,329,12,"$576,00",,1,3,3,3,Precisam de Atenção
4867,57,Posgrado,Geração X,NÂO,2,NÃO,"$38.236,00","$3.186,33",loja física,7,2022-06-07,"$88,00",VINHO,,204,7,"$88,00",,2,2,2,2,Precisam de Atenção
9289,46,Grado o superior,Geração X,SIM,1,SIM,"$36.781,00","$3.065,08",loja online,4,2022-09-25,"$63,00",VINHO,,96,4,"$63,00",,3,1,1,1,Hibernando
10913,41,Posgrado,Millennials,NÂO,1,SIM,"$31.385,00","$2.615,42",loja física,3,2021-01-25,"$27,00",CARNES,,696,3,"$27,00",,1,1,1,1,Hibernando
3032,41,Grado o superior,Millennials,SIM,1,NÃO,"$24.570,00","$2.047,50",loja online,8,2022-08-13,"$193,00",CARNES,,138,8,"$193,00",,2,2,2,2,Precisam de Atenção
8524,51,Posgrado,Geração X,NÂO,1,SIM,"$25.509,00","$2.125,75",loja online,6,2022-01-17,"$101,00",VINHO,,344,6,"$101,00",,1,2,2,2,Precisam de Atenção
3334,74,Grado o superior,Baby Boomers,SIM,0,NÃO,"$94.642,00","$7.886,83",loja física,14,2022-12-02,"$2.211,00",VINHO,,29,14,"$2.211,00",,4,3,4,"3,5",Leais de Ouro
4470,63,Posgrado,Baby Boomers,SIM,1,NÃO,"$58.646,00","$4.887,17",loja física,6,2022-02-21,"$140,00",VINHO,,310,6,"$140,00",,1,2,2,2,Precisam de Atenção
1406,50,Grado o superior,Geração X,NÂO,2,NÃO,"$53.201,00","$4.433,42",loja online,11,2022-09-07,"$415,00",VINHO,,114,11,"$415,00",,3,3,3,3,Promissores
10821,47,Grado o superior,Geração X,SIM,2,NÃO,"$57.113,00","$4.759,42",loja física,9,2022-08-06,"$263,00",VINHO,,145,9,"$263,00",,2,2,2,2,Precisam de Atenção
4552,34,Grado o superior,Millennials,SIM,0,NÃO,"$51.373,00","$4.281,08",loja online,6,2022-01-10,"$393,00",OUTROS,,351,6,"$393,00",,1,2,2,2,Precisam de Atenção
898,39,Grado o superior,Millennials,SIM,1,NÃO,"$23.477,00","$1.956,42",loja física,7,2022-06-03,"$147,00",CARNES,,208,7,"$147,00",,2,2,2,2,Precisam de Atenção
9797,69,Grado o superior,Baby Boomers,SIM,1,NÃO,"$58.116,00","$4.843,00",loja física,11,2022-12-01,"$443,00",VINHO,,30,11,"$443,00",,4,3,3,3,Potenciais de Ouro
10949,62,Posgrado,Baby Boomers,NÂO,0,SIM,"$72.968,00","$6.080,67",loja física,13,2022-12-10,"$1.958,00",VINHO,,21,13,"$1.958,00",,4,3,4,"3,5",Leais de Ouro
8212,54,Posgrado,Geração X,SIM,1,NÃO,"$39.791,00","$3.315,92",loja física,7,2022-11-23,"$174,00",VINHO,,38,7,"$174,00",,4,2,2,2,Potenciais de Ouro
6248,78,Posgrado,Baby Boomers,NÂO,0,SIM,"$91.712,00","$7.642,67",loja física,20,2022-11-05,"$2.217,00",VINHO,,56,20,"$2.217,00",,3,4,4,4,Promissores
10164,67,Grado o superior,Baby Boomers,NÂO,1,NÃO,"$94.472,00","$7.872,67",loja online,10,2022-09-19,"$1.691,00",VINHO,,102,10,"$1.691,00",,3,2,4,3,Promissores
4547,65,Grado o superior,Baby Boomers,SIM,2,NÃO,"$13.672,00","$1.139,33",loja física,4,2021-04-29,"$25,00",CARNES,,602,4,"$25,00",,1,1,1,1,Hibernando
6815,45,Secundaria,Geração X,SIM,0,SIM,"$96.547,00","$8.045,58",loja física,15,2022-12-17,"$809,00",VINHO,,14,15,"$809,00",,4,4,3,"3,5",Leais de Ouro
4122,50,Grado o superior,Geração X,SIM,0,SIM,"$79.205,00","$6.600,42",loja online,10,2022-03-01,"$895,00",VINHO,,300,10,"$895,00",,1,2,3,"2,5",Precisam de Atenção
10841,50,Posgrado,Geração X,SIM,1,NÃO,"$56.559,00","$4.713,25",loja física,12,2021-07-12,"$484,00",VINHO,,529,12,"$484,00",,1,3,3,3,Precisam de Atenção
5370,52,Posgrado,Geração X,SIM,1,NÃO,"$32.644,00","$2.720,33",loja online,13,2022-09-12,"$413,00",VINHO,,109,13,"$413,00",,3,3,3,3,Promissores
176,45,Secundaria,Geração X,NÂO,1,NÃO,"$67.506,00","$5.625,50",loja física,10,2022-12-17,"$331,00",VINHO,,14,10,"$331,00",,4,2,2,2,Potenciais de Ouro
4860,55,Grado o superior,Geração X,NÂO,1,NÃO,"$24.206,00","$2.017,17",loja física,4,2021-11-11,"$25,00",CARNES,,410,4,"$25,00",,1,1,1,1,Hibernando
10757,58,Posgrado,Geração X,NÂO,1,NÃO,"$28.420,00","$2.368,33",loja física,3,2022-03-23,"$13,00",CARNES,,278,3,"$13,00",,1,1,1,1,Hibernando
4023,55,Grado o superior,Geração X,SIM,1,SIM,"$22.979,00","$1.914,92",loja online,5,2022-05-29,"$115,00",OUTROS,,212,5,"$115,00",,2,1,2,"1,5",Hibernando
9923,53,Posgrado,Geração X,NÂO,2,NÃO,"$46.423,00","$3.868,58",loja física,6,2022-12-09,"$92,00",VINHO,,22,6,"$92,00",,4,2,2,2,Potenciais de Ouro
7181,48,Grado o superior,Geração X,SIM,1,NÃO,"$30.368,00","$2.530,67",loja física,5,2022-05-02,"$52,00",VINHO,,239,5,"$52,00",,2,1,1,1,Hibernando
3599,55,Grado o superior,Geração X,SIM,1,NÃO,"$63.684,00","$5.307,00",loja online,16,2022-03-28,"$1.464,00",VINHO,,273,16,"$1.464,00",,1,4,4,4,Precisam de Atenção
405,61,Grado o superior,Baby Boomers,NÂO,1,NÃO,"$41.638,00","$3.469,83",loja online,8,2022-04-15,"$441,00",VINHO,,256,8,"$441,00",,1,2,3,"2,5",Precisam de Atenção
6870,66,Posgrado,Baby Boomers,NÂO,1,NÃO,"$68.805,00","$5.733,75",loja física,10,2022-10-11,"$283,00",VINHO,,80,10,"$283,00",,3,2,2,2,Promissores
832,59,Posgrado,Geração X,SIM,1,NÃO,"$65.814,00","$5.484,50",loja física,18,2022-12-14,"$747,00",VINHO,,17,18,"$747,00",,4,4,3,"3,5",Leais de Ouro
2002,67,Grado o superior,Baby Boomers,NÂO,0,NÃO,"$71.964,00","$5.997,00",loja online,10,2022-07-23,"$1.870,00",CARNES,,158,10,"$1.870,00",,2,2,4,3,Precisam de Atenção
3657,39,Grado o superior,Millennials,NÂO,1,NÃO,"$39.146,00","$3.262,17",loja online,8,2022-10-15,"$165,00",VINHO,,76,8,"$165,00",,3,2,2,2,Promissores
500,48,Grado o superior,Geração X,SIM,0,SIM,"$96.876,00","$8.073,00",loja física,16,2022-08-07,"$1.941,00",VINHO,,144,16,"$1.941,00",,2,4,4,4,Precisam de Atenção
1951,44,Secundaria,Millennials,SIM,0,NÃO,"$34.445,00","$2.870,42",loja online,19,2022-10-14,"$839,00",VINHO,,77,19,"$839,00",,3,4,3,"3,5",Promissores
3262,67,Grado o superior,Baby Boomers,NÂO,0,SIM,"$68.281,00","$5.690,08",loja física,15,2022-06-09,"$1.655,00",VINHO,,202,15,"$1.655,00",,2,4,4,4,Precisam de Atenção
7042,42,Grado o superior,Millennials,SIM,0,SIM,"$36.790,00","$3.065,83",loja online,4,2022-05-26,"$66,00",DOCES,,215,4,"$66,00",,2,1,1,1,Hibernando
10598,58,Grado o superior,Geração X,SIM,2,NÃO,"$27.943,00","$2.328,58",loja física,5,2022-01-03,"$37,00",CARNES,,358,5,"$37,00",,1,1,1,1,Hibernando
255,74,Grado o superior,Baby Boomers,NÂO,2,NÃO,"$22.263,00","$1.855,25",loja física,4,2022-09-06,"$21,00",VINHO,,115,4,"$21,00",,3,1,1,1,Hibernando
9829,47,Grado o superior,Geração X,SIM,1,NÃO,"$28.587,00","$2.382,25",loja física,6,2022-08-25,"$78,00",VINHO,,126,6,"$78,00",,3,2,2,2,Promissores
6214,43,Posgrado,Millennials,SIM,1,NÃO,"$43.815,00","$3.651,25",loja física,5,2022-07-13,"$79,00",CARNES,,168,5,"$79,00",,2,1,2,"1,5",Hibernando
4954,69,Grado o superior,Baby Boomers,SIM,2,NÃO,"$48.195,00","$4.016,25",loja física,9,2022-12-22,"$265,00",VINHO,,9,9,"$265,00",,4,2,2,2,Potenciais de Ouro
7861,73,Posgrado,Baby Boomers,SIM,1,NÃO,"$77.027,00","$6.418,92",loja online,14,2022-11-30,"$1.175,00",VINHO,,30,14,"$1.175,00",,4,3,4,"3,5",Leais de Ouro
4837,60,Posgrado,Geração X,SIM,1,NÃO,"$71.322,00","$5.943,50",loja física,21,2022-10-04,"$1.305,00",VINHO,,87,21,"$1.305,00",,3,4,4,4,Promissores
9423,46,Posgrado,Geração X,SIM,1,NÃO,"$32.765,00","$2.730,42",loja física,6,2022-10-16,"$46,00",CARNES,,75,6,"$46,00",,3,2,1,"1,5",Hibernando
153,72,Grado o superior,Baby Boomers,NÂO,0,NÃO,"$23.272,00","$1.939,33",loja física,4,2022-04-13,"$46,00",VINHO,,258,4,"$46,00",,1,1,1,1,Hibernando
9323,76,Posgrado,Baby Boomers,SIM,1,SIM,"$49.912,00","$4.159,33",loja online,17,2022-01-10,"$874,00",VINHO,,351,17,"$874,00",,1,4,3,"3,5",Precisam de Atenção
10001,40,Secundaria,Millennials,SIM,1,NÃO,"$7.500,00","$625,00",loja física,5,2022-08-13,"$100,00",OUTROS,,138,5,"$100,00",,2,1,2,"1,5",Hibernando
3945,78,Posgrado,Baby Boomers,NÂO,1,SIM,"$68.117,00","$5.676,42",loja online,15,2022-05-06,"$930,00",VINHO,,235,15,"$930,00",,2,4,3,"3,5",Precisam de Atenção
3799,70,Grado o superior,Baby Boomers,SIM,1,NÃO,"$67.225,00","$5.602,08",loja física,18,2022-12-25,"$868,00",CARNES,,6,18,"$868,00",,4,4,3,"3,5",Leais de Ouro
8625,49,Grado o superior,Geração X,SIM,1,NÃO,"$17.649,00","$1.470,75",loja online,6,2022-12-10,"$45,00",CARNES,,21,6,"$45,00",,4,2,1,"1,5",Recém-Chegados
3491,50,Grado o superior,Geração X,SIM,1,NÃO,"$55.914,00","$4.659,50",loja online,19,2022-10-23,"$1.260,00",VINHO,,68,19,"$1.260,00",,3,4,4,4,Promissores
983,41,Grado o superior,Millennials,SIM,1,NÃO,"$40.059,00","$3.338,25",loja online,9,2022-10-31,"$414,00",OUTROS,,60,9,"$414,00",,3,2,3,"2,5",Promissores
9119,75,Grado o superior,Baby Boomers,SIM,1,NÃO,"$60.905,00","$5.075,42",loja física,10,2022-12-28,"$392,00",VINHO,,3,10,"$392,00",,4,2,2,2,Potenciais de Ouro
4786,48,Grado o superior,Geração X,SIM,2,NÃO,"$75.330,00","$6.277,50",loja física,22,2022-07-30,"$1.109,00",VINHO,,150,22,"$1.109,00",,2,4,4,4,Precisam de Atenção
5872,74,Grado o superior,Baby Boomers,NÂO,1,NÃO,"$60.689,00","$5.057,42",loja física,14,2022-09-09,"$639,00",VINHO,,112,14,"$639,00",,3,3,3,3,Promissores
6568,41,Grado o superior,Millennials,SIM,1,NÃO,"$38.680,00","$3.223,33",loja física,5,2021-09-08,"$79,00",CARNES,,473,5,"$79,00",,1,1,2,"1,5",Hibernando
5628,43,Grado o superior,Millennials,SIM,0,NÃO,"$61.416,00","$5.118,00",loja online,20,2022-11-03,"$1.665,00",VINHO,,58,20,"$1.665,00",,3,4,4,4,Promissores
5631,34,Grado o superior,Millennials,NÂO,0,NÃO,"$49.767,00","$4.147,25",loja física,13,2022-07-15,"$692,00",VINHO,,166,13,"$692,00",,2,3,3,3,Precisam de Atenção
4974,55,Grado o superior,Geração X,NÂO,3,NÃO,"$83.273,00","$6.939,42",loja física,13,2022-08-05,"$1.392,00",CARNES,,146,13,"$1.392,00",,2,3,4,"3,5",Precisam de Atenção
8416,44,Grado o superior,Millennials,SIM,1,NÃO,"$29.009,00","$2.417,42",loja física,5,2022-09-23,"$44,00",CARNES,,98,5,"$44,00",,3,1,1,1,Hibernando
5454,46,Posgrado,Geração X,SIM,1,NÃO,"$45.057,00","$3.754,75",loja física,5,2022-10-25,"$50,00",VINHO,,66,5,"$50,00",,3,1,1,1,Hibernando
4095,54,Grado o superior,Geração X,SIM,1,NÃO,"$37.150,00","$3.095,83",loja física,10,2021-10-30,"$467,00",VINHO,,420,10,"$467,00",,1,2,3,"2,5",Precisam de Atenção
5474,55,Grado o superior,Geração X,NÂO,1,NÃO,"$43.020,00","$3.585,00",loja online,8,2022-12-06,"$223,00",CARNES,,25,8,"$223,00",,4,2,2,2,Potenciais de Ouro
4268,66,Grado o superior,Baby Boomers,SIM,1,NÃO,"$53.154,00","$4.429,50",loja física,7,2022-12-18,"$158,00",VINHO,,13,7,"$158,00",,4,2,2,2,Potenciais de Ouro
10701,52,Grado o superior,Geração X,SIM,0,NÃO,"$65.308,00","$5.442,33",loja física,19,2022-08-05,"$1.211,00",VINHO,,146,19,"$1.211,00",,2,4,4,4,Precisam de Atenção
3507,55,Grado o superior,Geração X,NÂO,1,SIM,"$76.467,00","$6.372,25",loja física,7,2021-12-24,"$1.575,00",VINHO,,367,7,"$1.575,00",,1,2,4,3,Precisam de Atenção
2079,78,Secundaria,Baby Boomers,SIM,0,NÃO,"$81.044,00","$6.753,67",loja física,15,2022-12-20,"$1.208,00",CARNES,,11,15,"$1.208,00",,4,4,4,4,Leais de Ouro
626,74,Grado o superior,Baby Boomers,SIM,2,NÃO,"$32.871,00","$2.739,25",loja física,4,2022-05-22,"$43,00",VINHO,,219,4,"$43,00",,2,1,1,1,Hibernando
4426,50,Grado o superior,Geração X,NÂO,2,NÃO,"$55.801,00","$4.650,08",loja online,13,2022-09-03,"$527,00",VINHO,,118,13,"$527,00",,3,3,3,3,Promissores
2591,66,Grado o superior,Baby Boomers,NÂO,1,NÃO,"$76.320,00","$6.360,00",loja online,10,2022-12-30,"$932,00",VINHO,,0,10,"$932,00",,4,2,3,"2,5",Potenciais de Ouro
10509,70,Posgrado,Baby Boomers,NÂO,2,NÃO,"$36.927,00","$3.077,25",loja online,6,2022-12-19,"$71,00",VINHO,,12,6,"$71,00",,4,2,2,2,Potenciais de Ouro
6382,72,Grado o superior,Baby Boomers,SIM,2,NÃO,"$48.794,00","$4.066,17",loja física,4,2022-09-18,"$54,00",VINHO,,103,4,"$54,00",,3,1,1,1,Hibernando
6673,60,Grado o superior,Geração X,NÂO,0,NÃO,"$23.478,00","$1.956,50",loja online,6,2022-09-05,"$129,00",OUTROS,,116,6,"$129,00",,3,2,2,2,Promissores
7441,52,Grado o superior,Geração X,NÂO,1,NÃO,"$71.128,00","$5.927,33",loja física,14,2022-07-07,"$1.615,00",VINHO,,174,14,"$1.615,00",,2,3,4,"3,5",Precisam de Atenção
1071,49,Posgrado,Geração X,NÂO,1,NÃO,"$70.179,00","$5.848,25",loja física,20,2022-06-13,"$1.034,00",VINHO,,198,20,"$1.034,00",,2,4,3,"3,5",Precisam de Atenção
10061,75,Grado o superior,Baby Boomers,SIM,1,NÃO,"$59.462,00","$4.955,17",loja física,21,2022-06-28,"$1.088,00",VINHO,,183,21,"$1.088,00",,2,4,4,4,Precisam de Atenção
